"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,10248,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10252,"v_add_co_ci_u32_e64 v25, null, s43, v2, s17",64,124,60,1102,""
4,10260,"v_min_i32_e32 v1, s52, v1",64,64,0,33,""
4,10264,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10268,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,324,""
4,10272,"v_or_b32_e32 v115, v137, v1",64,64,0,282,""
4,10276,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10280,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,311,""
4,10284,"v_add_co_u32 v26, s17, s42, v1",64,81,17,263,""
4,10292,"v_min_i32_e32 v1, s52, v138",64,64,0,13,""
4,10296,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10300,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10304,"v_add_co_ci_u32_e64 v27, null, s43, v2, s17",64,90,26,1081,""
4,10312,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,32,""
4,10316,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10320,"v_or_b32_e32 v115, v137, v1",64,64,0,273,""
4,10324,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,271,""
4,10328,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_2) | instid1(VALU_DEP_3)",0,0,0,0,""
4,10332,"v_add_co_u32 v28, s17, s42, v1",64,69,5,262,""
4,10340,"v_min_i32_e32 v1, s52, v139",64,64,0,1,""
4,10344,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10348,"v_add_co_ci_u32_e64 v29, null, s43, v2, s17",64,130,66,1067,""
4,10356,"s_delay_alu instid0(VALU_DEP_2) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10360,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,2,""
4,10364,"v_or_b32_e32 v115, v137, v1",64,64,0,268,""
4,10368,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
