"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,43648,"v_dual_mov_b32 v212, v20 :: v_dual_mov_b32 v211, v19",24798,184170,159372,0,""
13,43656,"v_mov_b32_e32 v213, v18",24798,202767,177969,0,""
13,43660,"s_add_co_i32 s24, s24, 1",24798,24798,0,118055,""
13,43664,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43668,"s_cmp_eq_u32 s24, 4",24798,24798,0,182434,""
13,43672,"s_cbranch_scc1 64315",24798,24798,0,197886,""
13,43676,"s_cmp_lt_i32 s24, 1",24888,25381,493,91124,""
13,43680,"s_mov_b32 s4, -1",24888,24888,0,770,""
13,43684,"s_cbranch_scc1 11",24888,24888,0,163622,""
13,43688,"s_cmp_eq_u32 s24, 1",18666,18666,0,37555,""
13,43692,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43696,"s_mov_b32 s4, s25",18666,18666,0,115033,""
13,43700,"s_cbranch_scc1 7",18666,18666,0,115481,""
13,43704,"s_cmp_eq_u32 s24, 2",12444,12745,301,24818,""
13,43708,"s_cselect_b32 s4, 32, 48",12444,12444,0,234,""
13,43712,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43716,"s_or_b32 s4, s4, s22",12444,12444,0,90634,""
13,43720,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43724,"s_cmp_ge_i32 s18, s4",12444,12774,330,99461,""
13,43728,"s_cselect_b32 s4, -1, 0",12444,12444,0,318,""
13,43732,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43736,"s_and_b32 vcc_lo, exec_lo, s4",24888,24888,0,226173,""
13,43740,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43744,"s_cbranch_vccz 342",24888,24888,0,199556,""
13,43748,"v_mov_b32_e32 v137, 0",24798,76363,51565,51053,""
13,43752,"v_lshl_add_u32 v18, s24, 9, v155",24798,24798,0,22665,""
13,43760,"s_mov_b32 s4, 0",24798,25541,743,150942,""
13,43764,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
13,43768,"v_dual_mov_b32 v138, v137 :: v_dual_mov_b32 v139, v137",24798,58366,33568,0,""
13,43776,"v_dual_mov_b32 v140, v137 :: v_dual_mov_b32 v141, v137",24798,41712,16914,0,""
13,43784,"v_dual_mov_b32 v142, v137 :: v_dual_mov_b32 v143, v137",24798,42037,17239,0,""
13,43792,"v_mov_b32_e32 v144, v137",24798,38788,13990,3576,""
13,43796,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43800,"s_lshl_b32 s5, s4, 6",99192,107547,8355,264463,""
13,43804,"v_lshl_add_u32 v24, s4, 12, v18",99192,198483,99291,125086,""
13,43812,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43816,"v_add_co_u32 v19, vcc_lo, v200, s5",99192,99192,0,727643,""
13,43824,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
13,43828,"v_add_co_ci_u32_e64 v20, null, 0, v201, vcc_lo",99192,99192,0,2288016,""
13,43836,"ds_load_b128 v[214:217], v24",99192,125477,26285,1963037,""
13,43844,"ds_load_b128 v[218:221], v24 offset:2048",99192,103192,4000,0,""
13,43852,"s_add_co_i32 s4, s4, 1",99192,99192,0,1729,""
13,43856,"s_clause 0x3",99192,296959,197767,0,""
13,43860,"global_load_b64 v[22:23], v[19:20], off",99192,224742,26358,530234,""
13,43872,"global_load_b64 v[222:223], v[19:20], off offset:16",99192,200380,1996,0,""
13,43884,"global_load_b64 v[224:225], v[19:20], off offset:32",99192,199552,1168,0,""
13,43896,"global_load_b64 v[19:20], v[19:20], off offset:48",99192,210267,11883,37,""
13,43908,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43912,"s_cmp_lg_u32 s4, 4",99192,99192,0,350,""
13,43916,"s_wait_loadcnt_dscnt 0x301",99192,16233460,16134268,0,""
13,43920,"v_wmma_f32_16x16x16_fp8_fp8 v[137:144], v[214:215], v[22:23], v[137:144]",99192,793536,0,338986,""
13,43928,"s_wait_loadcnt 0x2",99192,142725,43533,0,""
13,43932,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
13,43936,"v_wmma_f32_16x16x16_fp8_fp8 v[137:144], v[216:217], v[222:223], v[137:144]",99192,793536,0,668827,""
13,43944,"s_wait_loadcnt_dscnt 0x100",99192,121789,22597,0,""
