"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
14,45688,"v_dual_mul_f32 v69, v69, v131 :: v_dual_mul_f32 v70, v70, v131",6,6,0,0,""
14,45696,"v_dual_mul_f32 v71, v71, v131 :: v_dual_mul_f32 v72, v72, v131",6,6,0,0,""
14,45704,"v_dual_mul_f32 v45, v45, v131 :: v_dual_mul_f32 v46, v46, v131",6,6,0,0,""
14,45712,"v_dual_mul_f32 v47, v47, v131 :: v_dual_mul_f32 v48, v48, v131",6,6,0,0,""
14,45720,"v_dual_mul_f32 v21, v21, v131 :: v_dual_mul_f32 v22, v22, v131",6,6,0,0,""
14,45728,"v_dual_mul_f32 v23, v23, v131 :: v_dual_mul_f32 v24, v24, v131",6,6,0,0,""
14,45736,"v_dual_mul_f32 v113, v113, v131 :: v_dual_mul_f32 v114, v114, v131",6,6,0,0,""
14,45744,"v_dual_mul_f32 v115, v115, v131 :: v_dual_mul_f32 v116, v116, v131",6,6,0,0,""
14,45752,"v_dual_mul_f32 v81, v81, v131 :: v_dual_mul_f32 v82, v82, v131",6,6,0,0,""
14,45760,"v_dual_mul_f32 v83, v83, v131 :: v_dual_mul_f32 v84, v84, v131",6,6,0,0,""
14,45768,"v_dual_mul_f32 v57, v57, v131 :: v_dual_mul_f32 v58, v58, v131",6,6,0,0,""
14,45776,"v_dual_mul_f32 v59, v59, v131 :: v_dual_mul_f32 v60, v60, v131",6,6,0,0,""
14,45784,"v_dual_mul_f32 v33, v33, v131 :: v_dual_mul_f32 v34, v34, v131",6,6,0,0,""
14,45792,"v_dual_mul_f32 v35, v35, v131 :: v_dual_mul_f32 v36, v36, v131",6,6,0,0,""
14,45800,"v_dual_mul_f32 v9, v9, v131 :: v_dual_mul_f32 v10, v10, v131",6,6,0,0,""
14,45808,"v_dual_mul_f32 v11, v11, v131 :: v_dual_mul_f32 v12, v12, v131",6,6,0,0,""
14,45816,"v_dual_mul_f32 v117, v117, v131 :: v_dual_mul_f32 v118, v118, v131",6,6,0,0,""
14,45824,"v_dual_mul_f32 v119, v119, v131 :: v_dual_mul_f32 v120, v120, v131",6,6,0,0,""
14,45832,"v_dual_mul_f32 v85, v85, v131 :: v_dual_mul_f32 v86, v86, v131",6,6,0,0,""
14,45840,"v_dual_mul_f32 v87, v87, v131 :: v_dual_mul_f32 v88, v88, v131",6,6,0,0,""
14,45848,"v_dual_mul_f32 v61, v61, v131 :: v_dual_mul_f32 v62, v62, v131",6,6,0,0,""
14,45856,"v_dual_mul_f32 v63, v63, v131 :: v_dual_mul_f32 v64, v64, v131",6,6,0,0,""
14,45864,"v_dual_mul_f32 v37, v37, v131 :: v_dual_mul_f32 v38, v38, v131",6,6,0,0,""
14,45872,"v_dual_mul_f32 v39, v39, v131 :: v_dual_mul_f32 v40, v40, v131",6,6,0,0,""
14,45880,"v_dual_mul_f32 v13, v13, v131 :: v_dual_mul_f32 v14, v14, v131",6,6,0,0,""
14,45888,"v_dual_mul_f32 v15, v15, v131 :: v_dual_mul_f32 v16, v16, v131",6,6,0,0,""
14,45896,"v_dual_mul_f32 v105, v105, v131 :: v_dual_mul_f32 v106, v106, v131",6,6,0,0,""
14,45904,"v_dual_mul_f32 v107, v107, v131 :: v_dual_mul_f32 v108, v108, v131",6,6,0,0,""
14,45912,"v_dual_mul_f32 v73, v73, v131 :: v_dual_mul_f32 v74, v74, v131",6,6,0,0,""
14,45920,"v_dual_mul_f32 v75, v75, v131 :: v_dual_mul_f32 v76, v76, v131",6,6,0,0,""
14,45928,"v_dual_mul_f32 v49, v49, v131 :: v_dual_mul_f32 v50, v50, v131",6,6,0,0,""
14,45936,"v_dual_mul_f32 v51, v51, v131 :: v_dual_mul_f32 v52, v52, v131",6,6,0,0,""
14,45944,"v_dual_mul_f32 v25, v25, v131 :: v_dual_mul_f32 v26, v26, v131",6,8,2,0,""
14,45952,"v_dual_mul_f32 v27, v27, v131 :: v_dual_mul_f32 v28, v28, v131",6,6,0,0,""
14,45960,"v_dual_mul_f32 v0, v1, v131 :: v_dual_mul_f32 v1, v2, v131",6,6,0,0,""
14,45968,"v_dual_mul_f32 v2, v3, v131 :: v_dual_mul_f32 v3, v4, v131",6,6,0,0,""
14,45976,"v_dual_mul_f32 v109, v109, v131 :: v_dual_mul_f32 v110, v110, v131",6,6,0,0,""
14,45984,"v_dual_mul_f32 v111, v111, v131 :: v_dual_mul_f32 v112, v112, v131",6,6,0,0,""
14,45992,"v_dual_mul_f32 v97, v97, v131 :: v_dual_mul_f32 v98, v98, v131",6,6,0,0,""
14,46000,"v_dual_mul_f32 v99, v99, v131 :: v_dual_mul_f32 v100, v100, v131",6,6,0,0,""
14,46008,"v_dual_mul_f32 v101, v101, v131 :: v_dual_mul_f32 v102, v102, v131",6,6,0,0,""
14,46016,"v_dual_mul_f32 v103, v103, v131 :: v_dual_mul_f32 v104, v104, v131",6,6,0,0,""
14,46024,"s_clause 0x7",6,18,12,0,""
14,46028,"global_store_b128 v[129:130], v[121:124], off",6,13648,13612,84,""
14,46040,"global_store_b128 v[129:130], v[125:128], off offset:16",6,132,96,0,""
14,46052,"global_store_b128 v[129:130], v[113:116], off offset:64",6,134,98,0,""
14,46064,"global_store_b128 v[129:130], v[117:120], off offset:80",6,1070,1034,0,""
14,46076,"global_store_b128 v[129:130], v[105:108], off offset:128",6,141,105,0,""
14,46088,"global_store_b128 v[129:130], v[109:112], off offset:144",6,141,105,0,""
14,46100,"global_store_b128 v[129:130], v[97:100], off offset:192",6,141,105,0,""
14,46112,"global_store_b128 v[129:130], v[101:104], off offset:208",6,36,0,83,""
